VANID,Signup Date,Status,Role,Event Name,Event Type,Event Date,Shift Start Time,Shift End Time,Location Name
115834895,3/7/24,Completed,Volunteer,March Meal Train,Meal Train,3/9/24,2024-03-09 16:30:00.0000000 -06:00,2024-03-09 18:00:00.0000000 -06:00,Sisu Youth Services
115834895,2/5/24,Completed,Volunteer,February Meal Train,Meal Train,2/2/24,2024-02-02 16:00:00.0000000 -06:00,2024-02-02 17:30:00.0000000 -06:00,Sisu Youth Services
115834895,8/19/24,Completed,Volunteer,Meal Train,Meal Train,8/18/24,2024-08-18 16:30:00.0000000 -05:00,2024-08-18 19:30:00.0000000 -05:00,Sisu Youth Services
115834895,9/2/24,Completed,Volunteer,Meal Train,Meal Train,9/2/24,2024-09-02 16:30:00.0000000 -05:00,2024-09-02 19:30:00.0000000 -05:00,Sisu Youth Services
115834895,8/19/24,Completed,Volunteer,Meal Train,Meal Train,8/3/24,2024-08-03 16:30:00.0000000 -05:00,2024-08-03 19:30:00.0000000 -05:00,Sisu Youth Services
115834895,1/1/25,Completed,Volunteer,Meal Train,Meal Train,10/6/24,2024-10-06 16:30:00.0000000 -05:00,2024-10-06 19:30:00.0000000 -05:00,Sisu Youth Services
115834895,10/29/24,Completed,Volunteer,Meal Train,Meal Train,10/20/24,2024-10-20 16:30:00.0000000 -05:00,2024-10-20 19:30:00.0000000 -05:00,Sisu Youth Services
115834895,1/1/25,Completed,Volunteer,Meal Train,Meal Train,12/22/24,2024-12-22 16:30:00.0000000 -06:00,2024-12-22 19:30:00.0000000 -06:00,Sisu Youth Services
115834895,1/1/25,Completed,Volunteer,Meal Train,Meal Train,12/15/24,2024-12-15 16:30:00.0000000 -06:00,2024-12-15 19:30:00.0000000 -06:00,Sisu Youth Services
115834895,1/1/25,Completed,Volunteer,Meal Train,Meal Train,11/17/24,2024-11-17 16:30:00.0000000 -06:00,2024-11-17 19:30:00.0000000 -06:00,Sisu Youth Services
115834895,6/12/24,Completed,Volunteer,June Meal Train,Meal Train,6/12/24,2024-06-12 17:00:00.0000000 -05:00,2024-06-12 19:30:00.0000000 -05:00,Sisu Youth Services
115834895,5/16/24,Completed,Volunteer,May Meal Train,Meal Train,5/27/24,2024-05-27 16:00:00.0000000 -05:00,2024-05-27 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,5/3/24,Completed,Volunteer,April Meal Train,Meal Train,4/11/24,2024-04-11 16:00:00.0000000 -05:00,2024-04-11 18:30:00.0000000 -05:00,Sisu Youth Services
115834895,5/7/24,Completed,Volunteer,May Meal Train,Meal Train,5/4/24,2024-05-04 16:00:00.0000000 -05:00,2024-05-04 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,5/8/23,Completed,Volunteer,May Meal Train,Meal Train,5/3/23,2023-05-03 17:00:00.0000000 -04:00,2023-05-03 18:00:00.0000000 -04:00,Sisu Youth Services
115834895,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/3/23,2023-03-03 17:00:00.0000000 -05:00,2023-03-03 18:00:00.0000000 -05:00,Sisu Youth Services
115834895,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/5/23,2023-03-05 17:00:00.0000000 -05:00,2023-03-05 18:00:00.0000000 -05:00,Sisu Youth Services
115834895,10/6/23,Completed,Volunteer,Sept Meal Train ,Meal Train,9/6/23,2023-09-06 16:30:00.0000000 -05:00,2023-09-06 18:30:00.0000000 -05:00,Sisu Youth Services
115834895,8/8/23,Confirmed,Volunteer,August Meal Train ,Meal Train,8/10/23,2023-08-10 16:30:00.0000000 -04:00,2023-08-10 18:00:00.0000000 -04:00,Sisu Youth Services
115834895,7/31/23,Completed,Volunteer,July Meal Train ,Meal Train,7/7/23,2023-07-07 16:00:00.0000000 -04:00,2023-07-07 18:30:00.0000000 -04:00,Sisu Youth Services
115834895,2/15/23,Completed,Volunteer,Meal Train,Meal Train,1/18/23,2023-01-18 17:00:00.0000000 -05:00,2023-01-18 18:00:00.0000000 -05:00,Sisu Youth Services
115834895,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/4/23,2023-02-04 17:00:00.0000000 -05:00,2023-02-04 18:00:00.0000000 -05:00,Sisu Youth Services
115834895,8/18/25,Completed,Volunteer,Meal Train,Meal Train,8/17/25,2025-08-17 16:00:00.0000000 -05:00,2025-08-17 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,5/29/25,Completed,Volunteer,Meal Train,Meal Train,5/25/25,2025-05-25 16:00:00.0000000 -05:00,2025-05-25 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,4/17/25,Completed,Volunteer,Meal Train,Meal Train,4/20/25,2025-04-20 16:00:00.0000000 -05:00,2025-04-20 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,5/29/25,Completed,Volunteer,Meal Train,Meal Train,5/4/25,2025-05-04 16:00:00.0000000 -05:00,2025-05-04 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,6/26/25,Completed,Volunteer,Meal Train,Meal Train,6/28/25,2025-06-28 16:00:00.0000000 -05:00,2025-06-28 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,8/18/25,Completed,Volunteer,Meal Train,Meal Train,7/6/25,2025-07-06 16:00:00.0000000 -05:00,2025-07-06 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,1/20/25,Completed,Volunteer,Meal Train,Meal Train,1/19/25,2025-01-19 16:00:00.0000000 -06:00,2025-01-19 19:00:00.0000000 -06:00,Sisu Youth Services
115834895,3/10/25,Completed,Volunteer,Meal Train,Meal Train,2/16/25,2025-02-16 16:00:00.0000000 -06:00,2025-02-16 19:00:00.0000000 -06:00,Sisu Youth Services
115834895,3/10/25,Completed,Volunteer,Meal Train,Meal Train,3/16/25,2025-03-16 16:00:00.0000000 -05:00,2025-03-16 19:00:00.0000000 -05:00,Sisu Youth Services
115834895,4/17/25,Completed,Volunteer,Meal Train,Meal Train,3/29/25,2025-03-29 16:00:00.0000000 -05:00,2025-03-29 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,4/17/25,Completed,Volunteer,Meal Train,Meal Train,4/12/25,2025-04-12 16:00:00.0000000 -05:00,2025-04-12 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,3/10/25,Completed,Volunteer,Meal Train,Meal Train,3/8/25,2025-03-08 16:00:00.0000000 -06:00,2025-03-08 19:00:00.0000000 -06:00,Sisu Youth Services
115834918,2/13/25,Completed,Volunteer,Meal Train,Meal Train,2/8/25,2025-02-08 16:00:00.0000000 -06:00,2025-02-08 19:00:00.0000000 -06:00,Sisu Youth Services
115834918,8/18/25,Completed,Volunteer,Meal Train,Meal Train,7/12/25,2025-07-12 16:00:00.0000000 -05:00,2025-07-12 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,8/18/25,Completed,Volunteer,Meal Train,Meal Train,8/9/25,2025-08-09 16:00:00.0000000 -05:00,2025-08-09 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,6/26/25,Completed,Volunteer,Meal Train,Meal Train,6/7/25,2025-06-07 16:00:00.0000000 -05:00,2025-06-07 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,6/26/25,Completed,Volunteer,Meal Train,Meal Train,6/14/25,2025-06-14 16:00:00.0000000 -05:00,2025-06-14 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,10/22/25,Completed,Volunteer,Meal Train,Meal Train,9/13/25,2025-09-13 16:00:00.0000000 -05:00,2025-09-13 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,10/22/25,Sched-Web,Volunteer,Meal Train,Meal Train,11/8/25,2025-11-08 16:00:00.0000000 -06:00,2025-11-08 19:00:00.0000000 -06:00,Sisu Youth Services
115834918,10/22/25,Completed,Volunteer,Meal Train,Meal Train,10/11/25,2025-10-11 16:00:00.0000000 -05:00,2025-10-11 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,1/20/25,Completed,Volunteer,Meal Train,Meal Train,1/11/25,2025-01-11 16:00:00.0000000 -06:00,2025-01-11 19:00:00.0000000 -06:00,Sisu Youth Services
115834918,3/10/23,Completed,Volunteer,Meal Train,Meal Train,1/7/23,2023-01-07 17:00:00.0000000 -05:00,2023-01-07 18:00:00.0000000 -05:00,Sisu Youth Services
115834918,2/15/23,Completed,Volunteer,Meal Train,Meal Train,1/14/23,2023-01-14 17:00:00.0000000 -05:00,2023-01-14 18:00:00.0000000 -05:00,Sisu Youth Services
115834918,10/4/23,Sched-Web,Volunteer,Sept Meal Train ,Meal Train,9/16/23,2023-09-16 16:30:00.0000000 -05:00,2023-09-16 18:30:00.0000000 -05:00,Sisu Youth Services
115834918,10/4/23,Sched-Web,Volunteer,Oct Meal Train ,Meal Train,10/14/23,2023-10-14 16:30:00.0000000 -05:00,2023-10-14 18:00:00.0000000 -05:00,Sisu Youth Services
115834918,5/7/24,Completed,Volunteer,May Meal Train,Meal Train,5/11/24,2024-05-11 16:00:00.0000000 -05:00,2024-05-11 19:00:00.0000000 -05:00,Sisu Youth Services
115834918,6/7/24,Completed,Volunteer,June Meal Train,Meal Train,6/8/24,2024-06-08 17:00:00.0000000 -05:00,2024-06-08 19:30:00.0000000 -05:00,Sisu Youth Services
115834918,1/1/25,Completed,Volunteer,Meal Train,Meal Train,11/9/24,2024-11-09 16:30:00.0000000 -06:00,2024-11-09 19:30:00.0000000 -06:00,Sisu Youth Services
115834918,1/1/25,Completed,Volunteer,Meal Train,Meal Train,10/12/24,2024-10-12 16:30:00.0000000 -05:00,2024-10-12 19:30:00.0000000 -05:00,Sisu Youth Services
115834918,1/1/25,Completed,Volunteer,Meal Train,Meal Train,12/14/24,2024-12-14 16:30:00.0000000 -06:00,2024-12-14 19:30:00.0000000 -06:00,Sisu Youth Services
115834918,9/2/24,Completed,Volunteer,Meal Train,Meal Train,9/14/24,2024-09-14 16:30:00.0000000 -05:00,2024-09-14 19:30:00.0000000 -05:00,Sisu Youth Services
115834918,8/19/24,Completed,Volunteer,Meal Train,Meal Train,8/10/24,2024-08-10 16:30:00.0000000 -05:00,2024-08-10 19:30:00.0000000 -05:00,Sisu Youth Services
115834918,7/2/24,Completed,Volunteer,Meal Train,Meal Train,7/13/24,2024-07-13 16:30:00.0000000 -05:00,2024-07-13 19:30:00.0000000 -05:00,Sisu Youth Services
115834918,1/2/24,Completed,Volunteer,January Meal Train,Meal Train,1/14/24,2024-01-14 16:30:00.0000000 -06:00,2024-01-14 18:00:00.0000000 -06:00,Sisu Youth Services
115834918,12/5/23,Completed,Volunteer,Dec Meal Train,Meal Train,12/9/23,2023-12-09 16:00:00.0000000 -06:00,2023-12-09 17:30:00.0000000 -06:00,Sisu Youth Services
116059059,4/17/25,Completed,Volunteer,Meal Train,Meal Train,4/24/25,2025-04-24 16:00:00.0000000 -05:00,2025-04-24 19:00:00.0000000 -05:00,Sisu Youth Services
116112575,7/18/23,Completed,Volunteer,July Meal Train ,Meal Train,7/15/23,2023-07-15 16:00:00.0000000 -04:00,2023-07-15 18:30:00.0000000 -04:00,Sisu Youth Services
116112640,12/19/24,Completed,Volunteer,Sisu Santa Squad,Group Volunteer,12/17/24,2024-12-17 17:00:00.0000000 -05:00,2024-12-17 19:00:00.0000000 -05:00,
117561620,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/18/23,2023-03-18 17:00:00.0000000 -04:00,2023-03-18 18:00:00.0000000 -04:00,Sisu Youth Services
117561620,12/5/23,Completed,Volunteer,Dec Meal Train,Meal Train,12/1/23,2023-12-01 16:00:00.0000000 -06:00,2023-12-01 17:30:00.0000000 -06:00,Sisu Youth Services
117561629,12/12/24,Completed,Volunteer,Sisu Santa Squad,Group Volunteer,12/17/24,2024-12-17 17:00:00.0000000 -05:00,2024-12-17 19:00:00.0000000 -05:00,
117561708,7/14/23,Sched-Web,Volunteer,Volunteer Paint Party at NEW Sisu HQ,Group Volunteer,7/23/23,2023-07-23 11:30:00.0000000 -05:00,2023-07-23 14:30:00.0000000 -05:00,Sisu Youth Services
117561730,8/16/23,Completed,Volunteer,August Meal Train ,Meal Train,8/23/23,2023-08-23 16:30:00.0000000 -04:00,2023-08-23 18:00:00.0000000 -04:00,Sisu Youth Services
117561730,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/9/23,2023-03-09 17:00:00.0000000 -05:00,2023-03-09 18:00:00.0000000 -05:00,Sisu Youth Services
117561730,5/3/23,Completed,Volunteer,April Meal Train ,Meal Train,4/5/23,2023-04-05 17:00:00.0000000 -04:00,2023-04-05 18:00:00.0000000 -04:00,Sisu Youth Services
117561730,8/16/23,Completed,Volunteer,June Meal Train ,Meal Train,6/1/23,2023-06-01 17:00:00.0000000 -04:00,2023-06-01 18:00:00.0000000 -04:00,Sisu Youth Services
117561730,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/3/23,2023-02-03 17:00:00.0000000 -05:00,2023-02-03 18:00:00.0000000 -05:00,Sisu Youth Services
117561730,8/28/24,Completed,Volunteer,Birthday Party,PYD,4/26/24,2024-04-26 16:00:00.0000000 -05:00,2024-04-26 18:00:00.0000000 -05:00,Sisu Youth Services
117561730,8/28/24,Completed,Volunteer,Birthday Party,PYD,6/28/24,2024-06-28 16:00:00.0000000 -05:00,2024-06-28 18:00:00.0000000 -05:00,Sisu Youth Services
117561730,8/28/24,Completed,Volunteer,Birthday Party,PYD,7/26/24,2024-07-26 16:00:00.0000000 -05:00,2024-07-26 18:00:00.0000000 -05:00,Sisu Youth Services
117561730,8/28/24,Completed,Volunteer,Birthday Party,PYD,8/30/24,2024-08-30 16:00:00.0000000 -05:00,2024-08-30 18:00:00.0000000 -05:00,Sisu Youth Services
117561730,9/30/24,Completed,Volunteer,Meal Train,Meal Train,9/28/24,2024-09-28 16:30:00.0000000 -05:00,2024-09-28 19:30:00.0000000 -05:00,Sisu Youth Services
117561730,10/29/24,Completed,Volunteer,Meal Train,Meal Train,10/26/24,2024-10-26 16:30:00.0000000 -05:00,2024-10-26 19:30:00.0000000 -05:00,Sisu Youth Services
117561750,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/17/23,2023-03-17 16:00:00.0000000 -04:00,2023-03-17 19:00:00.0000000 -04:00,Sisu Youth Services
117561750,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/24/23,2023-03-24 16:00:00.0000000 -04:00,2023-03-24 19:00:00.0000000 -04:00,Sisu Youth Services
117561750,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/31/23,2023-03-31 16:00:00.0000000 -04:00,2023-03-31 19:00:00.0000000 -04:00,Sisu Youth Services
117561750,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/3/23,2023-03-03 16:00:00.0000000 -05:00,2023-03-03 19:00:00.0000000 -05:00,Sisu Youth Services
117561750,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/10/23,2023-03-10 16:00:00.0000000 -05:00,2023-03-10 19:00:00.0000000 -05:00,Sisu Youth Services
117561806,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/4/23,2023-03-04 16:00:00.0000000 -05:00,2023-03-04 19:00:00.0000000 -05:00,Sisu Youth Services
117561806,4/3/23,Completed,Volunteer,Shelter Shift ,Shelter Shift,3/18/23,2023-03-18 16:00:00.0000000 -04:00,2023-03-18 19:00:00.0000000 -04:00,Sisu Youth Services
117561806,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/18/23,2023-02-18 16:00:00.0000000 -05:00,2023-02-18 19:00:00.0000000 -05:00,Sisu Youth Services
117561806,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/25/23,2023-02-25 16:00:00.0000000 -05:00,2023-02-25 19:00:00.0000000 -05:00,Sisu Youth Services
117561806,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/21/23,2023-01-21 16:00:00.0000000 -06:00,2023-01-21 19:00:00.0000000 -06:00,Sisu Youth Services
117561806,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/28/23,2023-01-28 16:00:00.0000000 -06:00,2023-01-28 19:00:00.0000000 -06:00,Sisu Youth Services
117561806,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/4/23,2023-02-04 16:00:00.0000000 -05:00,2023-02-04 19:00:00.0000000 -05:00,Sisu Youth Services
117561806,3/10/23,Completed,Volunteer,Shelter Shift,Shelter Shift,2/11/23,2023-02-11 16:00:00.0000000 -05:00,2023-02-11 19:00:00.0000000 -05:00,Sisu Youth Services
117561806,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/14/23,2023-01-14 16:00:00.0000000 -06:00,2023-01-14 19:00:00.0000000 -06:00,Sisu Youth Services
117561806,2/13/23,Completed,Volunteer,Shelter Shift,Shelter Shift,1/7/23,2023-01-07 16:00:00.0000000 -06:00,2023-01-07 19:00:00.0000000 -06:00,Sisu Youth Services
117561806,7/14/23,Completed,Volunteer,Volunteer Paint Party at NEW Sisu HQ,Group Volunteer,7/15/23,2023-07-15 12:00:00.0000000 -05:00,2023-07-15 15:00:00.0000000 -05:00,Sisu Youth Services
117561806,5/12/23,Completed,Volunteer,May Shelter Shift,Shelter Shift,5/3/23,2023-05-03 19:00:00.0000000 -04:00,2023-05-03 22:00:00.0000000 -04:00,Sisu Youth Services
117561806,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/30/23,2023-04-30 16:00:00.0000000 -04:00,2023-04-30 19:00:00.0000000 -04:00,Sisu Youth Services
117561806,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/1/23,2023-04-01 16:00:00.0000000 -04:00,2023-04-01 19:00:00.0000000 -04:00,Sisu Youth Services
117561806,5/3/23,Completed,Volunteer,April Shelter Shift,Shelter Shift,4/9/23,2023-04-09 16:00:00.0000000 -04:00,2023-04-09 19:00:00.0000000 -04:00,Sisu Youth Services
117561806,6/17/24,Completed,Volunteer,Pride Outreach Team,Shelter Shift,6/14/24,2024-06-14 17:30:00.0000000 -05:00,2024-06-14 19:30:00.0000000 -05:00,Sisu Youth Services
117561808,12/19/24,Completed,Volunteer,Sisu Santa Squad,Group Volunteer,12/17/24,2024-12-17 17:00:00.0000000 -05:00,2024-12-17 19:00:00.0000000 -05:00,
117561819,5/3/23,Completed,Volunteer,April Meal Train ,Meal Train,4/14/23,2023-04-14 17:00:00.0000000 -04:00,2023-04-14 18:00:00.0000000 -04:00,Sisu Youth Services
117561819,1/15/24,Completed,Volunteer,January Meal Train,Meal Train,1/17/24,2024-01-17 16:30:00.0000000 -06:00,2024-01-17 18:00:00.0000000 -06:00,Sisu Youth Services
117561819,4/17/25,Completed,Volunteer,Meal Train,Meal Train,3/30/25,2025-03-30 16:00:00.0000000 -05:00,2025-03-30 19:00:00.0000000 -05:00,Sisu Youth Services
117561828,1/20/25,Completed,Volunteer,Meal Train,Meal Train,1/20/25,2025-01-20 16:00:00.0000000 -06:00,2025-01-20 19:00:00.0000000 -06:00,Sisu Youth Services
117561828,5/29/25,Completed,Volunteer,Meal Train,Meal Train,5/31/25,2025-05-31 16:00:00.0000000 -05:00,2025-05-31 19:00:00.0000000 -05:00,Sisu Youth Services
117561828,5/29/25,Completed,Volunteer,Meal Train,Meal Train,5/21/25,2025-05-21 16:00:00.0000000 -05:00,2025-05-21 19:00:00.0000000 -05:00,Sisu Youth Services
117561828,5/29/25,Completed,Volunteer,Meal Train,Meal Train,5/23/25,2025-05-23 16:00:00.0000000 -05:00,2025-05-23 19:00:00.0000000 -05:00,Sisu Youth Services
117561828,5/29/25,Completed,Volunteer,Meal Train,Meal Train,5/7/25,2025-05-07 16:00:00.0000000 -05:00,2025-05-07 19:00:00.0000000 -05:00,Sisu Youth Services
117561828,5/29/25,Completed,Volunteer,Meal Train,Meal Train,5/14/25,2025-05-14 16:00:00.0000000 -05:00,2025-05-14 19:00:00.0000000 -05:00,Sisu Youth Services
117561828,4/16/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,4/1/25,2025-04-01 17:30:00.0000000 -05:00,2025-04-01 19:30:00.0000000 -05:00,Sisu Youth Services
117561828,12/5/23,Sched-Web,Volunteer,Dec Meal Train,Meal Train,12/8/23,2023-12-08 16:00:00.0000000 -06:00,2023-12-08 17:30:00.0000000 -06:00,Sisu Youth Services
117561828,12/14/23,Completed,Volunteer,Dec Meal Train,Meal Train,12/19/23,2023-12-19 16:00:00.0000000 -06:00,2023-12-19 17:30:00.0000000 -06:00,Sisu Youth Services
117561828,6/5/24,Completed,Volunteer,Birthday Party,PYD,5/31/24,2024-05-31 16:00:00.0000000 -05:00,2024-05-31 18:00:00.0000000 -05:00,Sisu Youth Services
117561828,3/14/24,Completed,Volunteer,March Meal Train,Meal Train,3/15/24,2024-03-15 16:30:00.0000000 -06:00,2024-03-15 18:00:00.0000000 -06:00,Sisu Youth Services
117561828,5/3/23,Completed,Volunteer,April Meal Train ,Meal Train,4/6/23,2023-04-06 17:00:00.0000000 -04:00,2023-04-06 18:00:00.0000000 -04:00,Sisu Youth Services
117561828,5/3/23,Completed,Volunteer,April Meal Train ,Meal Train,4/7/23,2023-04-07 17:00:00.0000000 -04:00,2023-04-07 18:00:00.0000000 -04:00,Sisu Youth Services
117561828,3/5/25,Completed,Volunteer,Meal Train,Meal Train,2/12/25,2025-02-12 16:00:00.0000000 -06:00,2025-02-12 19:00:00.0000000 -06:00,
117561828,6/9/24,Completed,Volunteer,Emanuel Synagogue Volunteer Day,Group Volunteer,6/9/24,2024-06-09 11:00:00.0000000 -05:00,2024-06-09 13:00:00.0000000 -05:00,
117561828,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/4/23,2023-02-04 17:00:00.0000000 -05:00,2023-02-04 18:00:00.0000000 -05:00,Sisu Youth Services
117561828,3/10/23,Completed,Volunteer,Meal Train,Meal Train,2/22/23,2023-02-22 17:00:00.0000000 -05:00,2023-02-22 18:00:00.0000000 -05:00,Sisu Youth Services
117561830,3/16/24,Completed,Attendee,Welcome Home Team Volunteer Meeting,Training,3/20/24,2024-03-20 18:00:00.0000000 -05:00,2024-03-20 19:00:00.0000000 -05:00,
117561871,4/4/23,Completed,Volunteer,Meal Train,Meal Train,3/17/23,2023-03-17 17:00:00.0000000 -04:00,2023-03-17 18:00:00.0000000 -04:00,Sisu Youth Services
117561878,1/30/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/29/24,2024-01-29 17:30:00.0000000 -06:00,2024-01-29 19:30:00.0000000 -06:00,Sisu Youth Services
117561878,1/30/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/29/24,2024-01-29 19:00:00.0000000 -06:00,2024-01-29 22:00:00.0000000 -06:00,Sisu Youth Services
117561878,1/30/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/24/24,2024-01-24 17:30:00.0000000 -06:00,2024-01-24 19:30:00.0000000 -06:00,Sisu Youth Services
117561878,1/30/24,Completed,Volunteer,January Shelter Shift,Shelter Shift,1/24/24,2024-01-24 19:00:00.0000000 -06:00,2024-01-24 22:00:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/5/24,2024-02-05 16:00:00.0000000 -06:00,2024-02-05 19:00:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/5/24,2024-02-05 17:30:00.0000000 -06:00,2024-02-05 19:30:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/7/24,2024-02-07 17:30:00.0000000 -06:00,2024-02-07 19:30:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/7/24,2024-02-07 19:00:00.0000000 -06:00,2024-02-07 22:00:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/12/24,2024-02-12 17:30:00.0000000 -06:00,2024-02-12 19:30:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/12/24,2024-02-12 19:00:00.0000000 -06:00,2024-02-12 22:00:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/19/24,2024-02-19 17:30:00.0000000 -06:00,2024-02-19 19:30:00.0000000 -06:00,Sisu Youth Services
117561878,3/8/24,Completed,Volunteer,February Shelter Shift ,Shelter Shift,2/19/24,2024-02-19 19:00:00.0000000 -06:00,2024-02-19 22:00:00.0000000 -06:00,Sisu Youth Services
